runID,stimulus,rxnTime,sessionNum,LED,target,RH,LH,RM,LM,NG,Spout_1,Spout_2,latency
15.0,22.627417,761.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,132.0
15.0,2.828427,1047.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,275.0
15.0,2.0,770.0,3.0,False,0.0,False,True,False,False,False,0.4266666666666667,0.0,45.0
15.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.4666666666666667,0.0,0.0
15.0,2.0,707.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,104.0
15.0,2.828427,701.0,3.0,False,0.0,False,True,False,False,False,0.68,0.0,8.0
15.0,22.627417,1124.0,3.0,False,1.0,False,False,False,False,False,0.21333333333333335,0.0,0.0
15.0,32.0,731.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,115.0
15.0,2.828427,804.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,152.0
15.0,2.0,803.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,80.0
15.0,22.627417,1080.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,293.0
15.0,22.627417,870.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,187.0
15.0,2.0,931.0,3.0,False,0.0,False,False,False,False,False,0.0,0.0,715.0
15.0,2.828427,848.0,3.0,False,0.0,False,False,False,False,False,0.0,0.0,848.0
15.0,32.0,1158.0,3.0,False,1.0,True,False,False,False,False,0.09333333333333334,0.0,331.0
15.0,2.0,917.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,212.0
15.0,2.828427,718.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,111.0
15.0,22.627417,876.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,193.0
15.0,32.0,815.0,3.0,False,1.0,False,False,True,False,False,0.37333333333333335,0.0,4.0
15.0,22.627417,733.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,120.0
15.0,2.0,726.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,115.0
15.0,32.0,833.0,3.0,False,1.0,False,False,True,False,False,0.30666666666666664,0.0,0.0
15.0,2.828427,883.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,92.0
15.0,22.627417,760.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,131.0
15.0,2.828427,763.0,3.0,False,0.0,False,True,False,False,False,0.49333333333333335,0.0,0.0
15.0,2.0,905.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,206.0
15.0,32.0,1141.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,323.0
16.0,2.0,711.0,3.0,False,0.0,False,True,False,False,False,0.37333333333333335,0.0,0.0
16.0,2.828427,809.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,154.0
16.0,22.627417,715.0,3.0,False,1.0,False,False,True,False,False,0.0,0.0,111.0
16.0,32.0,765.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,133.0
16.0,32.0,1378.0,3.0,False,1.0,True,False,False,False,False,0.68,0.0,438.0
16.0,2.828427,985.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,332.0
16.0,2.0,977.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,338.0
16.0,22.627417,759.0,3.0,False,1.0,False,False,False,False,False,0.0,0.0,132.0
16.0,2.828427,837.0,3.0,False,0.0,False,False,False,False,False,1.0,0.0,0.0
16.0,32.0,882.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,194.0
16.0,22.627417,912.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,208.0
16.0,2.0,824.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,164.0
16.0,22.627417,897.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,199.0
16.0,2.828427,789.0,3.0,False,0.0,False,True,False,False,False,0.12,0.0,68.0
16.0,2.0,939.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,222.0
16.0,32.0,1216.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,361.0
16.0,32.0,895.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,199.0
16.0,2.828427,851.0,3.0,False,0.0,False,True,False,False,False,0.4533333333333333,0.0,0.0
16.0,22.627417,792.0,3.0,False,1.0,False,False,True,False,False,0.0,0.0,566.0
16.0,2.0,768.0,3.0,False,0.0,False,True,False,False,False,0.22666666666666666,0.0,60.0
16.0,2.0,724.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,115.0
16.0,2.828427,828.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,166.0
16.0,32.0,1159.0,3.0,False,1.0,True,False,False,False,False,0.17333333333333334,0.0,333.0
16.0,22.627417,785.0,3.0,False,1.0,False,False,True,False,False,0.6266666666666667,0.0,26.0
16.0,2.0,1049.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,275.0
16.0,2.828427,782.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,145.0
16.0,32.0,893.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,199.0
16.0,22.627417,883.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,193.0
16.0,32.0,731.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,119.0
16.0,2.828427,981.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,241.0
16.0,2.0,871.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,186.0
16.0,22.627417,790.0,3.0,False,1.0,False,False,True,False,False,0.6933333333333334,0.0,574.0
16.0,2.0,876.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,98.0
16.0,22.627417,902.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,205.0
16.0,2.828427,840.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,170.0
16.0,32.0,736.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,121.0
16.0,2.828427,710.0,3.0,False,0.0,False,True,False,False,False,0.68,0.0,15.0
16.0,2.0,803.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,151.0
16.0,22.627417,1103.0,3.0,False,1.0,True,False,False,False,False,0.4533333333333333,0.0,302.0
16.0,32.0,922.0,3.0,False,1.0,False,False,True,False,False,0.6533333333333333,0.0,408.0
17.0,32.0,783.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,146.0
17.0,22.627417,834.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,172.0
17.0,2.0,742.0,3.0,False,0.0,False,True,False,False,False,0.38666666666666666,0.0,48.0
17.0,2.828427,971.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,239.0
17.0,2.0,699.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,104.0
17.0,22.627417,827.0,3.0,False,1.0,False,False,True,False,False,0.13333333333333333,0.0,566.0
17.0,32.0,881.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,191.0
17.0,2.828427,876.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,189.0
17.0,2.828427,832.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,375.0
17.0,22.627417,873.0,3.0,False,1.0,False,False,True,False,False,0.68,0.0,0.0
17.0,32.0,925.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,214.0
17.0,2.0,899.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,202.0
17.0,2.0,713.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,108.0
17.0,2.828427,942.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,224.0
17.0,32.0,902.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,200.0
17.0,22.627417,859.0,3.0,False,1.0,False,False,True,False,False,0.38666666666666666,0.0,0.0
17.0,32.0,735.0,3.0,False,1.0,True,False,False,False,False,0.0,0.10666666666666667,59.0
17.0,2.0,723.0,3.0,False,0.0,False,True,False,False,False,0.41333333333333333,0.0,0.0
17.0,22.627417,1048.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,276.0
17.0,2.828427,911.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,209.0
17.0,2.0,771.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,138.0
17.0,32.0,930.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,215.0
17.0,22.627417,736.0,3.0,False,1.0,False,False,True,False,False,0.0,0.0,119.0
17.0,2.828427,708.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,106.0
17.0,22.627417,886.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,193.0
17.0,2.828427,766.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,136.0
17.0,32.0,721.0,3.0,False,1.0,False,False,True,False,False,0.7466666666666667,0.0,21.0
17.0,2.0,704.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,106.0
18.0,22.627417,749.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,124.0
18.0,32.0,750.0,3.0,False,1.0,True,False,False,False,False,0.0,0.18666666666666668,63.0
18.0,22.627417,742.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,124.0
18.0,32.0,1042.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,274.0
18.0,22.627417,736.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,122.0
18.0,32.0,797.0,3.0,False,1.0,False,False,True,False,False,0.14666666666666667,0.0,333.0
18.0,22.627417,902.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,204.0
18.0,32.0,743.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,125.0
18.0,32.0,756.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,128.0
19.0,2.828427,881.0,3.0,False,0.0,False,True,False,False,False,0.36,0.0,0.0
19.0,2.0,748.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,98.0
19.0,32.0,853.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,176.0
19.0,22.627417,884.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,194.0
19.0,2.0,767.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,136.0
19.0,2.828427,738.0,3.0,False,0.0,False,True,False,False,False,0.5466666666666666,0.0,0.0
19.0,22.627417,813.0,3.0,False,1.0,False,False,True,False,False,0.13333333333333333,0.0,0.0
19.0,32.0,772.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,135.0
19.0,22.627417,795.0,3.0,False,1.0,False,False,True,False,False,0.5333333333333333,0.0,310.0
19.0,2.0,830.0,3.0,False,0.0,False,True,False,False,False,0.22666666666666666,0.0,60.0
19.0,2.828427,986.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,246.0
19.0,32.0,712.0,3.0,False,1.0,False,False,True,False,False,0.6533333333333333,0.0,17.0
19.0,2.828427,837.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,169.0
19.0,2.0,702.0,3.0,False,0.0,False,True,False,False,False,0.29333333333333333,0.0,0.0
19.0,32.0,906.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,205.0
19.0,22.627417,735.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,118.0
19.0,2.828427,767.0,3.0,False,0.0,False,True,False,False,False,0.36,0.0,50.0
20.0,32.0,762.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,134.0
20.0,22.627417,1039.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,269.0
20.0,32.0,765.0,3.0,False,1.0,False,False,True,False,False,0.17333333333333334,0.0,64.0
20.0,22.627417,922.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,213.0
20.0,22.627417,822.0,3.0,False,1.0,False,False,True,False,False,0.2,0.0,0.0
20.0,32.0,769.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,137.0
20.0,22.627417,793.0,3.0,False,1.0,False,False,True,False,False,0.5066666666666667,0.0,0.0
20.0,32.0,901.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,204.0
20.0,32.0,1084.0,3.0,False,1.0,False,False,True,False,False,0.5066666666666667,0.0,11.0
20.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,False,0.0,0.0,
21.0,22.627417,790.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,146.0
21.0,32.0,727.0,3.0,False,1.0,True,False,False,False,False,0.0,0.17333333333333334,64.0
21.0,32.0,755.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,128.0
21.0,22.627417,767.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,77.0
21.0,22.627417,728.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,119.0
21.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,False,0.0,0.0,
22.0,2.828427,769.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,275.0
22.0,32.0,747.0,3.0,False,1.0,True,False,False,False,False,0.0,0.02666666666666667,75.0
22.0,2.0,780.0,3.0,False,0.0,False,True,False,False,False,0.37333333333333335,0.0,49.0
22.0,22.627417,730.0,3.0,False,1.0,True,False,False,False,False,0.0,0.21333333333333335,60.0
22.0,22.627417,718.0,3.0,False,1.0,True,False,False,False,False,0.0,0.13333333333333333,59.0
22.0,2.828427,755.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,130.0
22.0,32.0,869.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,186.0
22.0,2.0,800.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,152.0
22.0,22.627417,751.0,3.0,False,1.0,True,False,False,False,False,0.0,0.13333333333333333,67.0
22.0,2.828427,767.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,549.0
22.0,32.0,747.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,128.0
22.0,2.0,744.0,3.0,False,0.0,False,True,False,False,False,0.6666666666666666,0.0,27.0
22.0,22.627417,741.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,123.0
22.0,2.0,825.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,164.0
22.0,2.828427,779.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,278.0
22.0,32.0,741.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,124.0
22.0,2.828427,694.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,91.0
22.0,2.0,872.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,188.0
22.0,32.0,764.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,133.0
22.0,22.627417,928.0,3.0,False,1.0,False,False,True,False,False,0.0,0.0,453.0
22.0,22.627417,747.0,3.0,False,1.0,True,False,False,False,False,0.0,0.10666666666666667,69.0
22.0,2.0,933.0,3.0,False,0.0,False,True,False,False,False,0.0,0.12,218.0
22.0,32.0,727.0,3.0,False,1.0,True,False,False,False,False,0.0,0.2,59.0
22.0,2.828427,734.0,3.0,False,0.0,False,True,False,False,False,0.8666666666666667,0.0,12.0
22.0,2.0,735.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,121.0
22.0,22.627417,739.0,3.0,False,1.0,True,False,False,False,False,0.0,0.21333333333333335,61.0
22.0,2.828427,801.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,246.0
22.0,32.0,737.0,3.0,False,1.0,True,False,False,False,False,0.0,0.10666666666666667,69.0
22.0,2.828427,769.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,139.0
22.0,22.627417,880.0,3.0,False,1.0,True,False,False,False,False,0.48,0.0,190.0
22.0,2.0,818.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,83.0
22.0,32.0,715.0,3.0,False,1.0,False,False,True,False,False,0.41333333333333333,0.0,255.0
22.0,2.828427,780.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,414.0
22.0,22.627417,773.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,83.0
22.0,2.0,708.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,105.0
22.0,32.0,724.0,3.0,False,1.0,False,False,True,False,False,0.7333333333333333,0.0,196.0
22.0,2.0,752.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,127.0
22.0,2.828427,801.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,154.0
22.0,22.627417,746.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,124.0
22.0,32.0,722.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,116.0
23.0,22.627417,736.0,3.0,False,1.0,True,False,False,False,False,0.0,0.13333333333333333,67.0
23.0,2.828427,781.0,3.0,False,0.0,False,True,False,False,False,0.6666666666666666,0.0,27.0
23.0,2.0,896.0,3.0,False,0.0,False,True,False,False,False,0.5466666666666666,0.0,8.0
23.0,32.0,720.0,3.0,False,1.0,True,False,False,False,False,0.0,0.13333333333333333,67.0
23.0,2.0,825.0,3.0,False,0.0,False,True,False,False,False,0.38666666666666666,0.0,0.0
23.0,2.828427,804.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,85.0
23.0,32.0,717.0,3.0,False,1.0,False,False,True,False,False,0.9466666666666667,0.0,6.0
23.0,22.627417,748.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,127.0
23.0,2.828427,760.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,324.0
23.0,32.0,770.0,3.0,False,1.0,True,False,False,False,False,0.0,0.02666666666666667,75.0
23.0,22.627417,727.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,115.0
23.0,2.0,821.0,3.0,False,0.0,False,True,False,False,False,0.38666666666666666,0.0,0.0
23.0,22.627417,721.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,112.0
23.0,2.828427,732.0,3.0,False,0.0,False,True,False,False,False,0.36,0.0,50.0
23.0,2.0,799.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,82.0
23.0,32.0,805.0,3.0,False,1.0,False,False,True,False,False,0.44,0.0,428.0
23.0,22.627417,718.0,3.0,False,1.0,True,False,False,False,False,0.0,0.26666666666666666,51.0
23.0,32.0,748.0,3.0,False,1.0,True,False,False,False,False,0.0,0.21333333333333335,60.0
23.0,2.0,798.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,153.0
23.0,2.828427,831.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,166.0
23.0,22.627417,703.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,103.0
23.0,32.0,724.0,3.0,False,1.0,True,False,False,False,False,0.0,0.21333333333333335,57.0
23.0,2.0,769.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,138.0
23.0,2.828427,775.0,3.0,False,0.0,False,True,False,False,False,0.28,0.0,56.0
23.0,32.0,1276.0,3.0,False,1.0,False,False,True,False,False,0.49333333333333335,0.0,0.0
23.0,2.0,806.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,94.0
23.0,2.828427,840.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,171.0
23.0,22.627417,761.0,3.0,False,1.0,True,False,False,False,False,0.0,0.08,71.0
23.0,32.0,715.0,3.0,False,1.0,True,False,False,False,False,0.0,0.14666666666666667,62.0
23.0,2.0,733.0,3.0,False,0.0,False,True,False,False,False,0.41333333333333333,0.0,46.0
23.0,2.828427,767.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,264.0
23.0,22.627417,735.0,3.0,False,1.0,True,False,False,False,False,0.0,0.13333333333333333,67.0
23.0,22.627417,725.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,114.0
23.0,2.828427,729.0,3.0,False,0.0,False,False,False,False,False,0.0,0.0,289.0
23.0,2.0,733.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,117.0
23.0,32.0,751.0,3.0,False,1.0,False,False,True,False,False,0.72,0.0,23.0
23.0,2.0,704.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,105.0
23.0,22.627417,765.0,3.0,False,1.0,True,False,False,False,False,0.0,0.013333333333333334,76.0
23.0,32.0,708.0,3.0,False,1.0,False,False,True,False,False,0.6533333333333333,0.0,14.0
23.0,2.828427,855.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,177.0
24.0,32.0,737.0,3.0,False,1.0,True,False,False,False,False,0.0,0.05333333333333334,73.0
24.0,2.0,821.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,160.0
24.0,2.828427,821.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,94.0
24.0,22.627417,734.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,118.0
24.0,2.0,826.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,162.0
24.0,32.0,744.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,79.0
24.0,2.828427,844.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,173.0
24.0,22.627417,751.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,82.0
24.0,2.828427,704.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,508.0
24.0,22.627417,760.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,87.0
24.0,32.0,743.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,78.0
24.0,2.0,791.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,145.0
24.0,32.0,740.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,123.0
24.0,22.627417,757.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,129.0
24.0,2.0,829.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,164.0
24.0,2.828427,831.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,165.0
24.0,2.828427,775.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,141.0
24.0,2.0,783.0,3.0,False,0.0,False,True,False,False,False,0.09333333333333334,0.0,70.0
24.0,32.0,797.0,3.0,False,1.0,False,False,True,False,False,0.3466666666666667,0.0,0.0
24.0,22.627417,822.0,3.0,False,1.0,False,False,True,False,False,0.52,0.0,540.0
24.0,32.0,753.0,3.0,False,1.0,False,False,True,False,False,0.18666666666666668,0.0,63.0
24.0,2.0,775.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,142.0
24.0,22.627417,758.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,129.0
24.0,2.828427,754.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,338.0
24.0,2.0,782.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,142.0
24.0,22.627417,746.0,3.0,False,1.0,True,False,False,False,False,0.0,0.04,74.0
24.0,32.0,731.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,118.0
24.0,2.828427,715.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,108.0
24.0,2.828427,796.0,3.0,False,0.0,False,True,False,False,False,0.36,0.0,50.0
24.0,22.627417,814.0,3.0,False,1.0,False,False,True,False,False,0.3466666666666667,0.0,291.0
24.0,2.0,759.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,131.0
24.0,32.0,768.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,133.0
24.0,32.0,732.0,3.0,False,1.0,False,False,False,False,False,0.0,0.0,617.0
24.0,22.627417,702.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,105.0
24.0,2.0,787.0,3.0,False,0.0,False,False,False,True,False,0.0,0.0,265.0
24.0,2.828427,746.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,123.0
24.0,2.828427,748.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,127.0
24.0,32.0,728.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,116.0
24.0,2.0,756.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,132.0
24.0,22.627417,779.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,141.0
25.0,2.828427,865.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,186.0
25.0,2.0,754.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,126.0
25.0,22.627417,775.0,3.0,False,1.0,False,False,True,False,False,0.0,0.0,141.0
25.0,32.0,760.0,3.0,False,1.0,False,False,True,False,False,0.0,0.0,129.0
25.0,2.0,804.0,3.0,False,0.0,False,True,False,False,False,0.0,0.0,155.0
25.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,98.0
25.0,2.828427,-1.0,3.0,False,0.0,False,False,False,False,True,0.0,0.0,
25.0,32.0,692.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,101.0
25.0,2.828427,-1.0,3.0,False,0.0,False,False,False,False,True,0.0,0.0,
25.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,768.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,134.0
26.0,32.0,757.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,128.0
26.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,699.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,102.0
26.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,786.0,3.0,False,1.0,True,False,False,False,False,0.0,0.0,142.0
26.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,32.0,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
26.0,22.627417,-1.0,3.0,False,1.0,False,False,False,False,True,0.0,0.0,
1.0,22.627417,746.0,4.0,False,1.0,True,False,False,False,False,0.0,0.02666666666666667,75.0
1.0,32.0,761.0,4.0,False,1.0,True,False,False,False,False,0.0,0.06666666666666667,72.0
1.0,2.828427,750.0,4.0,False,0.0,False,False,False,True,False,0.0,0.05333333333333334,73.0
1.0,2.0,693.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,250.0
1.0,2.0,819.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,244.0
1.0,2.828427,771.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,564.0
1.0,32.0,728.0,4.0,False,1.0,True,False,False,False,False,0.0,0.16,65.0
1.0,22.627417,740.0,4.0,False,1.0,True,False,False,False,False,0.0,0.14666666666666667,66.0
1.0,32.0,720.0,4.0,False,1.0,True,False,False,False,False,0.0,0.21333333333333335,60.0
1.0,22.627417,728.0,4.0,False,1.0,True,False,False,False,False,0.0,0.24,59.0
1.0,2.828427,756.0,4.0,False,0.0,False,False,False,True,False,0.0,0.24,59.0
2.0,2.0,733.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,118.0
2.0,2.828427,794.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,582.0
2.0,2.0,782.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,86.0
2.0,2.828427,715.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,111.0
2.0,2.828427,798.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,82.0
2.0,2.0,979.0,4.0,False,0.0,False,True,False,False,False,0.0,0.0,243.0
2.0,2.828427,720.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,185.0
2.0,2.0,795.0,4.0,False,0.0,False,False,False,True,False,0.0,0.0,222.0
